Cuadricula;Peso;Fecha;f0;f1;f2;f3;f4;x0;x1;x2;x3;x4;phi_re_0_0;phi_im_0_0;phi_re_0_1;phi_im_0_1;phi_re_0_2;phi_im_0_2;phi_re_0_3;phi_im_0_3;phi_re_0_4;phi_im_0_4;phi_re_0_5;phi_im_0_5;phi_re_0_6;phi_im_0_6;phi_re_0_7;phi_im_0_7;phi_re_0_8;phi_im_0_8;phi_re_0_9;phi_im_0_9;phi_re_0_10;phi_im_0_10;phi_re_0_11;phi_im_0_11;phi_re_0_12;phi_im_0_12;phi_re_0_13;phi_im_0_13;phi_re_0_14;phi_im_0_14;phi_re_0_15;phi_im_0_15;phi_re_1_0;phi_im_1_0;phi_re_1_1;phi_im_1_1;phi_re_1_2;phi_im_1_2;phi_re_1_3;phi_im_1_3;phi_re_1_4;phi_im_1_4;phi_re_1_5;phi_im_1_5;phi_re_1_6;phi_im_1_6;phi_re_1_7;phi_im_1_7;phi_re_1_8;phi_im_1_8;phi_re_1_9;phi_im_1_9;phi_re_1_10;phi_im_1_10;phi_re_1_11;phi_im_1_11;phi_re_1_12;phi_im_1_12;phi_re_1_13;phi_im_1_13;phi_re_1_14;phi_im_1_14;phi_re_1_15;phi_im_1_15;phi_re_2_0;phi_im_2_0;phi_re_2_1;phi_im_2_1;phi_re_2_2;phi_im_2_2;phi_re_2_3;phi_im_2_3;phi_re_2_4;phi_im_2_4;phi_re_2_5;phi_im_2_5;phi_re_2_6;phi_im_2_6;phi_re_2_7;phi_im_2_7;phi_re_2_8;phi_im_2_8;phi_re_2_9;phi_im_2_9;phi_re_2_10;phi_im_2_10;phi_re_2_11;phi_im_2_11;phi_re_2_12;phi_im_2_12;phi_re_2_13;phi_im_2_13;phi_re_2_14;phi_im_2_14;phi_re_2_15;phi_im_2_15;phi_re_3_0;phi_im_3_0;phi_re_3_1;phi_im_3_1;phi_re_3_2;phi_im_3_2;phi_re_3_3;phi_im_3_3;phi_re_3_4;phi_im_3_4;phi_re_3_5;phi_im_3_5;phi_re_3_6;phi_im_3_6;phi_re_3_7;phi_im_3_7;phi_re_3_8;phi_im_3_8;phi_re_3_9;phi_im_3_9;phi_re_3_10;phi_im_3_10;phi_re_3_11;phi_im_3_11;phi_re_3_12;phi_im_3_12;phi_re_3_13;phi_im_3_13;phi_re_3_14;phi_im_3_14;phi_re_3_15;phi_im_3_15;phi_re_4_0;phi_im_4_0;phi_re_4_1;phi_im_4_1;phi_re_4_2;phi_im_4_2;phi_re_4_3;phi_im_4_3;phi_re_4_4;phi_im_4_4;phi_re_4_5;phi_im_4_5;phi_re_4_6;phi_im_4_6;phi_re_4_7;phi_im_4_7;phi_re_4_8;phi_im_4_8;phi_re_4_9;phi_im_4_9;phi_re_4_10;phi_im_4_10;phi_re_4_11;phi_im_4_11;phi_re_4_12;phi_im_4_12;phi_re_4_13;phi_im_4_13;phi_re_4_14;phi_im_4_14;phi_re_4_15;phi_im_4_15
0;0;04/01/2025  13:15;3,80484922;6,20448692;8,51200549;13,37787522;14,34659099;0,01169107;0,03043475;0,00549780;0,00919524;0,00569043;0,06442887;-0,28777344;0,08274401;-0,37431571;0,03760446;-0,11433208;0,21302127;-0,04327364;0,32213319;-0,73020267;0,22244860;-0,97494442;0,06667519;-0,28538268;0,12380693;-0,54441284;-0,02361076;0,10339362;-0,02368772;0,10577262;-0,02474505;0,11061556;-0,07750145;0,01559246;-0,07481045;0,22465586;-0,07791695;0,33962606;-0,07012920;0,30657459;-0,06759022;0,29714577;-0,30796411;0,24491344;-0,32635051;0,25924515;-0,28253207;0,16487227;-0,11000647;-0,24232093;-0,43005158;0,19667498;-0,44652509;0,39175630;-0,38866367;0,34070071;-0,42050118;0,36408010;-0,47179346;0,45777132;-0,47395156;0,47291182;-0,47506861;0,46968856;-0,30259336;-0,59400444;-0,82745097;0,56153797;-0,68120055;0,64682937;-0,69399206;0,65411847;-0,70385475;0,66260762;-0,07452737;0,06340789;0,08462474;-0,22569386;-0,54529088;0,53748630;0,00204307;-0,41970463;0,05993385;0,01689594;0,33617071;-0,38988119;-0,51665610;0,85619301;-0,21734585;0,42000479;0,05481865;-0,08845877;0,04636237;-0,08149731;0,02146781;-0,03447817;0,01498021;0,07781750;-0,09653584;0,07025960;-0,11574808;0,12692884;-0,12873612;0,14818830;-0,09211017;0,09452005;0,53968018;-0,53626349;0,70461187;-0,70959292;0,25667851;-0,11751351;-0,54414700;-0,05753541;-0,32755168;0,03752999;-0,27786601;0,27052377;-0,10717567;0,11599727;-0,17309702;0,17888844;-0,21473544;0,21030666;-0,22063081;0,21791806;-0,22744284;0,22505694;0,22739716;0,02488282;0,09857441;-0,05165011;0,10697660;-0,11157954;0,09722243;-0,10064600;0,09573051;-0,10169239;0,29720620;0,48923086;0,64646545;0,64417880;-0,40856126;-0,08196092;0,31679656;-0,03429757;0,05564860;-0,07076571;0,43163367;-0,00253519;-0,96606622;-0,25829452;-0,48579700;-0,17093242;0,02731344;-0,12921616;0,01707408;-0,14315686;-0,03085337;-0,14826216;-0,09344589;-0,00721277;0,17412537;0,18793291;0,19891478;0,12317023;0,15350825;0,10466536;0,22718791;0,12058853
0;0;04/01/2025  13:30;3,79561817;6,24295342;8,51338115;12,11498376;14,41160903;0,01249857;0,02645770;0,00514804;0,00190450;0,00329918;-0,28944962;-0,05149143;-0,37753869;-0,06604169;-0,11519968;-0,03258317;-0,05384276;-0,21048577;-0,74334545;-0,28912408;-0,98382217;-0,17914778;-0,28799976;-0,05365461;-0,54878858;-0,09847669;0,10434575;0,01835288;0,10729219;0,01834206;0,11098217;0,01927278;0,01964475;0,07734624;0,22798682;0,06301693;0,34276633;0,06180301;0,30946936;0,05665257;0,29981414;0,05378304;0,28921110;0,25142992;0,29891310;0,26556397;0,22420165;0,25165447;-0,22259713;0,15448748;0,25939564;0,37397173;0,43180804;0,35047877;0,41129329;0,32587300;0,42694895;0,34482562;0,52327216;0,38428694;0,52796571;0,39137421;0,53262251;0,39031230;-0,53758704;0,38769093;0,68939028;0,72439012;0,75422699;0,57657049;0,75768407;0,58403441;0,76989844;0,58895244;-0,03036144;0,04122598;0,25871372;-0,13522814;-0,69141826;0,23977653;0,15242813;-0,35800264;-0,00145100;0,00378488;0,40245829;-0,21118270;-0,85337239;0,52130180;-0,41355592;0,26942091;0,07051338;-0,06060050;0,06316750;-0,05712848;0,01761904;-0,02781767;-0,02140208;0,07023477;-0,11864923;0,02332382;-0,14293701;0,06952396;-0,17071559;0,08331193;-0,11329142;0,04824467;0,05350002;-0,12820919;0,13038369;0,00186328;0,05932417;-0,43852080;-0,16853556;0,28810176;-0,33351008;0,49532158;0,06765158;0,99770901;-0,10182321;-0,01615647;-0,04264568;0,36162754;0,04969403;0,58872423;0,04873622;0,59187335;0,03406760;0,55881394;0,21957160;-0,50741706;-0,14045624;0,93888196;0,13753907;0,85169070;0,12929166;0,84242995;0,15371369;0,89725183;-0,38320006;-0,21411792;-0,70745822;-0,43043820;0,17149274;0,33000567;0,05339374;0,05540819;0,07989105;0,04882519;-0,25587271;-0,31255611;0,80725831;0,59019830;0,44484470;0,26832635;-0,06536511;-0,09894741;-0,05215715;-0,09582226;-0,01621525;-0,06080981;-0,07151877;0,12003997;-0,12986036;-0,21884246;-0,18311709;-0,13777543;-0,14667583;-0,11129430;-0,20840081;-0,15801292
0;0;04/01/2025  13:45;3,79564506;6,21603280;8,50688676;12,11023628;14,42437112;0,00996124;0,02920651;0,00567307;0,00133756;0,00435643;-0,29007120;-0,05084954;-0,37797735;-0,06567480;-0,11617726;-0,03159588;-0,05458052;-0,21091529;-0,74504451;-0,28606261;-0,98469624;-0,17427944;-0,28827911;-0,05177907;-0,54900349;-0,09645215;0,10475488;0,01769154;0,10688836;0,01870568;0,11209450;0,01932803;0,02281512;0,07641555;0,22792910;0,06299191;0,34346771;0,06076318;0,31009192;0,05556059;0,29969432;0,05214299;-0,27584545;-0,29584897;-0,29111915;-0,31814512;-0,19265975;-0,28989330;0,24674839;-0,12061133;-0,24273208;-0,44816790;-0,44615235;-0,44611302;-0,37935317;-0,39249930;-0,41997476;-0,42096756;-0,48551935;-0,45393195;-0,48580903;-0,45518995;-0,48513495;-0,45538271;0,56875268;-0,36419308;-0,59104806;-0,80663634;-0,67307900;-0,66040980;-0,67704632;-0,67589804;-0,69614647;-0,68250011;0,02963399;0,04271146;-0,15065230;-0,24702876;0,22319548;0,71529615;-0,36083162;-0,16903685;0,01511154;-0,02534617;-0,19667181;-0,45522861;0,50124592;0,86530488;0,26062961;0,39663723;-0,05059359;-0,07940127;-0,04213428;-0,07304965;-0,01942357;-0,01848025;0,06745027;0,02471761;0,02333114;0,11849255;0,06730491;0,15853059;0,08210602;0,17793139;0,05045707;0,11777376;-0,04706773;-0,12005807;0,01548738;-0,00402382;-0,02687719;-0,42243060;-0,07490081;0,32346621;-0,23997023;0,57074438;0,21941285;0,97563210;-0,07756850;0,04119669;0,02691176;0,38248301;0,14162444;0,57269490;0,14314880;0,57761483;0,13387885;0,55461578;0,07190632;-0,54786558;-0,05813807;0,95017227;0,21251292;0,84110722;0,20468674;0,83247749;0,23130078;0,88061200;0,47330878;0,20115555;0,82123286;0,42079490;-0,13828383;-0,31402074;-0,07148796;-0,11457609;-0,10897317;-0,06635281;0,20176708;0,31025247;-0,81655828;-0,57726300;-0,47094033;-0,26536095;0,00344123;0,09714969;-0,01031703;0,09588980;-0,04692806;0,05734834;0,06078479;-0,08180232;0,14313024;0,21886892;0,19964919;0,13450724;0,16077113;0,11295293;0,22130434;0,15407815
0;0;04/01/2025  14:00;3,80213104;6,22930598;8,50873982;13,40331348;14,37837719;0,01209021;0,02598300;0,00469538;0,00938720;0,00543578;0,06411165;-0,28770066;0,08357018;-0,37436837;0,03740772;-0,11420972;0,21265125;-0,04393852;0,32203668;-0,73075320;0,22158814;-0,97514035;0,06644726;-0,28495621;0,12336887;-0,54319310;-0,02276597;0,10392624;-0,02342270;0,10572068;-0,02388831;0,11036848;-0,07783936;0,01610935;-0,07377416;0,22534237;-0,07671617;0,33953999;-0,07014753;0,30613762;-0,06732550;0,29782941;-0,32456978;-0,25314391;-0,34930145;-0,26597830;-0,23477813;-0,24531430;0,21668077;-0,15994901;-0,25744756;-0,40272345;-0,44957298;-0,38852033;-0,41086694;-0,33148523;-0,43366860;-0,36091440;-0,53397302;-0,36945122;-0,54218321;-0,37702557;-0,53805701;-0,37415145;0,53009244;-0,40761087;-0,71822110;-0,69581495;-0,77721135;-0,53715666;-0,78540044;-0,55304809;-0,79369707;-0,55743918;0,06587903;-0,08119274;-0,07832507;0,20922861;0,51924428;-0,57462162;0,01983739;0,43232296;-0,06731968;-0,01408465;-0,32599871;0,40580287;0,47740189;-0,87868506;0,19079564;-0,42634377;-0,05541219;0,10472822;-0,04511986;0,09266743;-0,01969321;0,04275865;-0,01522522;-0,08206009;0,09723613;-0,08498864;0,11575321;-0,14407765;0,12708245;-0,17080955;0,09343952;-0,11258250;-0,52891901;0,54756795;-0,68986340;0,72393956;-0,25531184;0,12179915;0,54514042;0,05098239;0,32572955;-0,04344397;0,27219091;-0,27417771;0,10292486;-0,11904235;0,16825999;-0,18228067;0,20947750;-0,21492654;0,21523388;-0,22259511;0,22181964;-0,23000754;-0,22706985;-0,02103840;-0,09695016;0,05337407;-0,10435810;0,11326074;-0,09479944;0,10197680;-0,09303845;0,10298508;0,03976245;0,44072742;-0,07833630;0,82608156;0,34616304;-0,20960113;0,00459589;-0,16886031;0,00132853;-0,13768359;-0,30861941;0,28473111;0,39138100;-0,92022873;0,14263163;-0,50736873;-0,09075654;0,02538131;-0,10057788;0,01358929;-0,07159748;-0,03127091;0,07128525;0,05874762;-0,18909900;0,18928998;-0,08587255;0,22449601;-0,06891799;0,18989652;-0,10091935;0,25227344
0;0;04/01/2025  14:15;3,80818291;6,26027693;8,77448680;12,11459800;14,32067805;0,01398222;0,02341245;0,00808609;0,00311789;0,00939352;0,29006112;0,05108385;0,37782813;0,06504925;0,11605164;0,03174514;0,05297700;0,21031462;0,74306948;0,28899193;0,98386011;0,17893931;0,28771803;0,05301307;0,54839969;0,09912997;-0,10455547;-0,01814862;-0,10642121;-0,01807756;-0,11145182;-0,01858770;-0,01987454;-0,07626730;-0,22841818;-0,06418216;-0,34204777;-0,06137181;-0,30917983;-0,05582221;-0,29903996;-0,05327727;-0,24924609;0,34070895;-0,28321448;0,35924129;-0,21316568;0,27819241;-0,18401303;-0,22629595;-0,35980835;0,19975285;-0,37530030;0,35511672;-0,26506540;0,42162442;-0,31325215;0,40454186;-0,36482165;0,52163907;-0,36710705;0,52511816;-0,36925663;0,52911575;-0,39395604;-0,51335747;-0,68997269;0,72383540;-0,53437401;0,79369493;-0,53599358;0,79603667;-0,54936619;0,80937809;-0,08843188;0,03922211;0,17684781;0,15863931;-0,55125063;-0,33607073;0,43281828;-0,12336175;-0,05163455;-0,12413967;0,22586369;0,08113837;-0,90430211;-0,42689307;-0,51380804;-0,24973621;0,02320489;-0,01597577;0,01432399;-0,02038131;-0,03162652;-0,03232560;0,00509247;0,02090243;-0,25768193;-0,27657544;-0,32263090;-0,20659673;-0,35705906;-0,22257562;-0,30039311;-0,20199614;0,12963473;0,12326194;0,33652599;0,31270532;-0,11964795;-0,34929417;-0,01981182;0,19483854;-0,20924543;0,45635471;0,25457686;0,83187089;-0,25017458;0,01097655;-0,07431192;0,32354761;0,14114215;0,56420576;0,14818833;0,56917863;0,11716264;0,53971063;0,15835709;-0,55504022;0,12212568;0,99251464;0,39418255;0,84588111;0,38349622;0,83878744;0,41550185;0,88255738;0,20752373;-0,30278801;0,27241213;-0,67105743;-0,13423888;0,39361449;0,03169958;-0,12937276;-0,02879970;0,01983895;0,04901616;-0,41661408;-0,14967731;0,98873490;-0,07945344;0,50196867;-0,04870439;0,07592418;-0,05493167;0,08480054;-0,05765098;0,13356995;0,05247434;-0,01787459;0,13691484;-0,23656444;0,04592183;-0,24818196;0,04058997;-0,20520148;0,04824613;-0,28282709
0;0;04/01/2025  14:30;3,80661846;6,23408238;8,50395028;13,41157171;13,41157171;0,01202209;0,02426232;0,00456421;0,00886109;0,00886109;0,06416015;-0,28663143;0,08259354;-0,37321998;0,03702863;-0,11419702;0,21222584;-0,04329659;0,32215710;-0,73039109;0,22202750;-0,97504040;0,06626248;-0,28515910;0,12367692;-0,54350179;-0,02264935;0,10264424;-0,02334571;0,10589233;-0,02432307;0,11021608;-0,07747167;0,01602285;-0,07439349;0,22413729;-0,07672384;0,33973592;-0,06964404;0,30635359;-0,06655680;0,29618781;0,26811505;0,29485198;0,29158488;0,31620698;0,18705767;0,27988171;-0,24628245;0,11410140;0,15249726;0,43215631;0,33371289;0,45185722;0,33786108;0,38296389;0,34287706;0,42283574;0,45581270;0,45580509;0,46020496;0,45923680;0,45986307;0,45832131;-0,58696448;0,31163591;0,58966557;0,80764752;0,67930978;0,66141709;0,68895724;0,67490372;0,69286237;0,67927598;-0,04758886;0,08087864;0,08508221;-0,22438234;-0,48980406;0,59693533;-0,04488759;-0,43048184;0,06003187;0,01303270;0,30172538;-0,42772592;-0,43754778;0,89919516;-0,17203668;0,43675346;0,05133005;-0,09064653;0,04251770;-0,08505577;0,01874293;-0,03192743;0,01325550;0,07516923;-0,09936790;0,08606428;-0,11005019;0,14834225;-0,11854569;0,17263878;-0,08768470;0,11404754;0,52494432;-0,55283436;0,68413062;-0,72935951;0,25601651;-0,12555998;-0,54729511;-0,04818299;-0,32521444;0,04570548;-0,27106365;0,27907282;-0,10068181;0,11579854;-0,16597001;0,18203228;-0,20866293;0,21229780;-0,21441200;0,22013491;-0,22103439;0,22731728;0,22391782;0,02257133;0,09520511;-0,05230160;0,10293271;-0,11227299;0,09350646;-0,10117551;0,09197857;-0,10196090;0,52494432;-0,55283436;0,68413062;-0,72935951;0,25601651;-0,12555998;-0,54729511;-0,04818299;-0,32521444;0,04570548;-0,27106365;0,27907282;-0,10068181;0,11579854;-0,16597001;0,18203228;-0,20866293;0,21229780;-0,21441200;0,22013491;-0,22103439;0,22731728;0,22391782;0,02257133;0,09520511;-0,05230160;0,10293271;-0,11227299;0,09350646;-0,10117551;0,09197857;-0,10196090
0;0;04/01/2025  14:45;3,80572248;6,22796012;8,52019556;13,39321062;14,34646350;0,01109293;0,02536571;0,00499883;0,00904572;0,01270329;-0,06417331;0,28750464;-0,08302996;0,37369013;-0,03738780;0,11378726;-0,21260071;0,04347784;-0,32062627;0,73034187;-0,22065982;0,97535083;-0,06554397;0,28534703;-0,12238564;0,54374637;0,02295412;-0,10360376;0,02396701;-0,10582491;0,02481917;-0,11065863;0,07796461;-0,01637299;0,07401258;-0,22517926;0,07718837;-0,33945368;0,06923471;-0,30677936;0,06650406;-0,29784227;0,24302245;0,31204952;0,25222618;0,33232122;0,17840835;0,29611998;-0,26059657;0,11022003;0,17129411;0,48105833;0,35813827;0,50635235;0,34214969;0,42615038;0,36366860;0,46276337;0,44018991;0,48635242;0,44973741;0,49400386;0,44519753;0,49431394;-0,61753512;0,27735839;0,53777219;0,84309019;0,63598447;0,70032135;0,63857730;0,71701225;0,65129093;0,72358371;-0,00573474;0,06953098;0,13851878;-0,23523600;-0,44459435;0,61158027;-0,09596907;-0,42366763;0,04455735;-0,00637458;0,26938706;-0,43630652;-0,42027092;0,90739868;-0,17551470;0,43389989;0,01331550;-0,08680513;0,00769901;-0,07922651;-0,01703857;-0,03256759;0,03799605;0,08038611;-0,08358608;0,12029625;-0,07915436;0,17545584;-0,09091418;0,19540114;-0,06377422;0,14087310;0,52833676;-0,54771233;0,68961060;-0,72418038;0,25389872;-0,12217338;-0,54546984;-0,04916117;-0,32542942;0,04363261;-0,27081834;0,27443624;-0,10445409;0,11956471;-0,16842725;0,18261184;-0,20908329;0,21400133;-0,21514090;0,22167195;-0,22162097;0,22928376;0,22671309;0,02050559;0,09779793;-0,05333519;0,10515597;-0,11302987;0,09577553;-0,10187827;0,09415116;-0,10279896;0,36077197;-0,59094844;0,54686325;-0,83722194;-0,03490260;-0,06368203;-0,35079831;-0,01102058;-0,18195943;0,09469784;0,08461898;0,08917703;-0,38326826;0,40933824;-0,22123501;0,30679917;-0,05255037;0,12546816;-0,06217670;0,14284724;-0,08145329;0,15882278;0,08348118;-0,00346190;0,16344423;-0,06670452;0,12768841;-0,13575361;0,10916224;-0,11348843;0,13516576;-0,14097730
0;0;04/01/2025  15:00;3,80182954;7,23595266;7,23595266;12,12907817;14,39372203;0,01487537;0,04464575;0,04464575;0,00230472;0,00400063;-0,06333063;0,28852673;-0,08179584;0,37616645;-0,03723535;0,11411828;-0,21278109;0,04484085;-0,32577268;0,72780024;-0,22169175;0,97511680;-0,06668672;0,28513408;-0,12352247;0,54322160;0,02106352;-0,10327794;0,02062586;-0,10566309;0,02274390;-0,11036006;0,07698088;-0,01805414;0,09204977;-0,21684384;0,07430204;-0,33942814;0,06771671;-0,30666886;0,06531176;-0,29710511;-0,26977841;0,20645873;-0,21084190;0,01184853;-0,53480582;0,48756296;-0,08919954;-0,44723581;-0,21022955;0,17730969;-0,03250837;0,02750155;-0,54409866;0,83902125;-0,36521488;0,56529028;-0,26233981;0,25626581;-0,26777917;0,27220162;-0,27621269;0,29789769;-0,12438199;-0,34892932;-0,67317011;0,32813979;-0,54070904;0,54935509;-0,55550600;0,57060702;-0,53530702;0,54301093;-0,26977841;0,20645873;-0,21084190;0,01184853;-0,53480582;0,48756296;-0,08919954;-0,44723581;-0,21022955;0,17730969;-0,03250837;0,02750155;-0,54409866;0,83902125;-0,36521488;0,56529028;-0,26233981;0,25626581;-0,26777917;0,27220162;-0,27621269;0,29789769;-0,12438199;-0,34892932;-0,67317011;0,32813979;-0,54070904;0,54935509;-0,55550600;0,57060702;-0,53530702;0,54301093;0,04448549;-0,12552340;0,15985205;-0,00456216;-0,01088346;-0,41484497;-0,12055124;0,31517857;-0,32394805;0,55134302;0,16420244;0,98642666;-0,13780700;0,08007986;-0,02701733;0,42236429;0,13652443;0,64872262;0,14030534;0,65292317;0,12283282;0,61901044;0,21226497;-0,60049096;-0,34537444;0,91362178;0,22579205;0,86718133;0,21764037;0,86263447;0,24281324;0,91354311;-0,36835444;-0,06383946;-0,71797081;-0,19363301;0,23317595;0,31893492;0,08682339;-0,01432943;0,08840967;0,00213040;-0,32409463;-0,29075962;0,90085512;0,43411986;0,48229927;0,17057314;-0,04523597;-0,07036373;-0,02924393;-0,07062268;0,01164071;-0,04595192;-0,05197511;0,06139226;-0,07684118;-0,23470190;-0,20008083;-0,09625559;-0,16212004;-0,07813721;-0,22981025;-0,11350423
0;0;04/01/2025  15:15;3,80084225;6,25093842;8,59791285;12,11862499;14,35966134;0,01203927;0,02286008;0,00636759;0,00181737;0,00585624;0,04508830;-0,29185436;0,05838723;-0,38007148;0,03029075;-0,11640854;0,20951240;-0,05754796;0,41318605;-0,67917084;0,15794783;-0,98744746;0,04723505;-0,28940775;0,13962269;-0,53861313;-0,01547204;0,10495659;-0,01591792;0,10752418;-0,01687945;0,11191770;-0,07670215;0,02123678;-0,11865753;0,20330972;-0,05503271;0,34313842;-0,04952137;0,31092912;-0,07202858;0,29550295;-0,22666451;0,34180849;-0,25815803;0,36143979;-0,20300765;0,28341905;-0,19089268;-0,22240954;-0,40768250;0,10109148;-0,36645722;0,37490132;-0,26054284;0,42592202;-0,36353181;0,36950129;-0,34305794;0,53809799;-0,34681832;0,54544526;-0,34322923;0,54152368;-0,41940771;-0,49507512;-0,92812507;0,37226852;-0,51260604;0,80965544;-0,51379056;0,81650905;-0,63508372;0,74468697;0,01213589;-0,09497173;-0,17122873;0,15057807;0,52393363;-0,47217396;0,00479092;0,44672772;0,04386219;0,01971454;-0,25063313;0,27638668;0,61094037;-0,79167661;0,38779005;-0,33734727;-0,01786098;0,06383461;-0,01258478;0,06079271;0,01938163;0,01343589;-0,00690396;-0,04434358;0,27491970;-0,00855334;0,21239759;-0,22369204;0,22955205;-0,23983136;0,23038359;-0,16002741;0,11204806;0,12135469;0,28968622;0,31460134;-0,06892452;-0,35458610;-0,03542710;0,18970501;-0,44938504;0,23168500;0,18933529;0,87686999;-0,20615935;0,00324315;-0,14447667;0,30206597;0,13519057;0,56590141;0,13954489;0,56425090;0,11547579;0,53946368;0,16741218;-0,54677359;-0,76254504;0,64693513;0,31806063;0,89313405;0,31227230;0,89396051;0,07775500;0,97383554;0,24335957;-0,12212144;0,59625353;-0,04096386;-0,29726255;-0,39695090;-0,17029072;0,17749685;-0,11591012;0,01450806;0,38927328;0,34279533;-0,93204927;-0,36233156;-0,39153798;-0,25304970;0,09089593;0,10022961;0,07972228;0,10898029;0,03094496;0,07988839;0,05601632;-0,11844699;-0,04541823;0,23962612;0,23048029;0,06536287;0,19152424;0,04955865;0,20689289;0,14182071
0;0;04/01/2025  15:30;3,80752679;6,20141349;8,49810962;13,38905363;13,38905363;0,01172416;0,02736682;0,00534877;0,00901946;0,00901946;0,03858198;-0,29120288;0,04995388;-0,37881554;0,02732408;-0,11716264;0,20797715;-0,06185850;0,45812912;-0,64872372;0,13616512;-0,99068616;0,04133388;-0,29012112;0,12783181;-0,54136466;-0,01380150;0,10447766;-0,01385160;0,10736892;-0,01450670;0,11200746;-0,07620629;0,02239682;-0,11672664;0,20434803;-0,04656934;0,34447062;-0,04269774;0,31188203;-0,06953714;0,29663383;-0,28749289;0,29200578;-0,31545478;0,30874214;-0,26577260;0,21374045;-0,14704336;-0,24591916;-0,50020206;0,07080230;-0,42842771;0,46726051;-0,35722356;0,41132080;-0,44378439;0,38414301;-0,42331024;0,51751178;-0,42238982;0,52302094;-0,42149525;0,52395302;-0,37231635;-0,57485864;-0,97502853;0,22207963;-0,62089627;0,72494517;-0,63290500;0,73647728;-0,74299568;0,63676000;-0,04637615;0,02714195;0,25280055;-0,13057532;-0,71533993;0,17163605;0,19433377;-0,34296884;0,00507657;0,01741189;0,45550033;-0,13384792;-0,89338925;0,44928348;-0,46426746;0,14461153;0,07956773;-0,04100989;0,06693541;-0,03408840;0,01848361;-0,01058417;-0,03463587;0,06139966;-0,10916024;-0,05594040;-0,16352903;0,04757846;-0,19246232;0,06821920;-0,13610616;0,01240313;0,54008474;-0,53666740;0,70487880;-0,70932777;0,25798510;-0,11761194;-0,54503145;-0,06066610;-0,20305573;-0,25414008;-0,27791500;0,27138961;-0,10552040;0,11464636;-0,22021460;0,11104085;-0,21442833;0,20731938;-0,22038957;0,21466488;-0,22712087;0,22206410;0,22419592;0,02698955;0,09403444;0,05538379;0,10685919;-0,11026559;0,09736667;-0,09916246;0,12295912;-0,06265105;0,54008474;-0,53666740;0,70487880;-0,70932777;0,25798510;-0,11761194;-0,54503145;-0,06066610;-0,20305573;-0,25414008;-0,27791500;0,27138961;-0,10552040;0,11464636;-0,22021460;0,11104085;-0,21442833;0,20731938;-0,22038957;0,21466488;-0,22712087;0,22206410;0,22419592;0,02698955;0,09403444;0,05538379;0,10685919;-0,11026559;0,09736667;-0,09916246;0,12295912;-0,06265105
A1;100;25/12/2024  0:15;3,74333062;7,20696435;7,20696435;12,74228895;14,24898867;0,01406572;0,04411611;0,04411611;0,00902873;0,00211682;0,08154086;-0,28387566;0,10606924;-0,36939869;0,03404904;-0,11607557;0,06126033;-0,21349731;0,22743336;-0,76641066;0,28463914;-0,95863474;0,08408089;-0,28038850;0,15748209;-0,53453132;-0,02705159;0,09937348;-0,02769016;0,10262562;-0,02852648;0,10646310;-0,02196065;0,07593666;-0,06417350;0,22330534;-0,09535760;0,32829225;-0,08666444;0,29677051;-0,08229373;0,28777541;0,17918112;-0,14438688;0,01730433;-0,01431366;0,51111582;-0,39941962;0,30778516;-0,24574283;0,20095002;-0,12347278;-0,01893905;0,04676614;0,82373321;-0,56697760;0,53196805;-0,35924664;0,21021696;-0,14040859;0,21835031;-0,14869910;0,24549269;-0,16895233;0,24447625;-0,16720189;0,56688134;-0,34758502;0,56756138;-0,34963990;0,59301552;-0,36361311;0,55716294;-0,34282795;0,17918112;-0,14438688;0,01730433;-0,01431366;0,51111582;-0,39941962;0,30778516;-0,24574283;0,20095002;-0,12347278;-0,01893905;0,04676614;0,82373321;-0,56697760;0,53196805;-0,35924664;0,21021696;-0,14040859;0,21835031;-0,14869910;0,24549269;-0,16895233;0,24447625;-0,16720189;0,56688134;-0,34758502;0,56756138;-0,34963990;0,59301552;-0,36361311;0,55716294;-0,34282795;-0,54488928;0,51653655;-0,72111277;0,69281771;-0,18656314;0,16406611;-0,40015986;0,37829688;0,26675251;-0,24891831;0,30244823;-0,27117300;0,15377692;-0,15941479;0,21237085;-0,20757724;0,20272112;-0,18126798;0,20753842;-0,18722878;0,21702592;-0,19738310;0,15740740;-0,14038672;-0,07762516;0,08326721;-0,11154802;0,11361810;-0,09955995;0,10090949;-0,09971968;0,10425179;-0,36109240;0,24121800;-0,69672209;0,41885499;0,32078079;-0,15817598;-0,03605696;0,04562689;0,07796044;-0,05880040;-0,33570675;0,16822344;0,87206194;-0,48939552;0,45162988;-0,26893180;-0,10364024;0,04095923;-0,09500979;0,03060862;-0,04869585;0,01016929;-0,09935436;0,04594405;-0,20267703;0,08976021;-0,18007950;0,07858149;-0,14508909;0,05835909;-0,20735558;0,09542883
