Cuadricula;Peso;Fecha;f0;f1;f2;f3;x0;x1;x2;x3;phi_re_0_0;phi_im_0_0;phi_re_0_1;phi_im_0_1;phi_re_0_2;phi_im_0_2;phi_re_0_3;phi_im_0_3;phi_re_0_4;phi_im_0_4;phi_re_0_5;phi_im_0_5;phi_re_0_6;phi_im_0_6;phi_re_0_7;phi_im_0_7;phi_re_0_8;phi_im_0_8;phi_re_0_9;phi_im_0_9;phi_re_0_10;phi_im_0_10;phi_re_0_11;phi_im_0_11;phi_re_0_12;phi_im_0_12;phi_re_0_13;phi_im_0_13;phi_re_0_14;phi_im_0_14;phi_re_0_15;phi_im_0_15;phi_re_1_0;phi_im_1_0;phi_re_1_1;phi_im_1_1;phi_re_1_2;phi_im_1_2;phi_re_1_3;phi_im_1_3;phi_re_1_4;phi_im_1_4;phi_re_1_5;phi_im_1_5;phi_re_1_6;phi_im_1_6;phi_re_1_7;phi_im_1_7;phi_re_1_8;phi_im_1_8;phi_re_1_9;phi_im_1_9;phi_re_1_10;phi_im_1_10;phi_re_1_11;phi_im_1_11;phi_re_1_12;phi_im_1_12;phi_re_1_13;phi_im_1_13;phi_re_1_14;phi_im_1_14;phi_re_1_15;phi_im_1_15;phi_re_2_0;phi_im_2_0;phi_re_2_1;phi_im_2_1;phi_re_2_2;phi_im_2_2;phi_re_2_3;phi_im_2_3;phi_re_2_4;phi_im_2_4;phi_re_2_5;phi_im_2_5;phi_re_2_6;phi_im_2_6;phi_re_2_7;phi_im_2_7;phi_re_2_8;phi_im_2_8;phi_re_2_9;phi_im_2_9;phi_re_2_10;phi_im_2_10;phi_re_2_11;phi_im_2_11;phi_re_2_12;phi_im_2_12;phi_re_2_13;phi_im_2_13;phi_re_2_14;phi_im_2_14;phi_re_2_15;phi_im_2_15;phi_re_3_0;phi_im_3_0;phi_re_3_1;phi_im_3_1;phi_re_3_2;phi_im_3_2;phi_re_3_3;phi_im_3_3;phi_re_3_4;phi_im_3_4;phi_re_3_5;phi_im_3_5;phi_re_3_6;phi_im_3_6;phi_re_3_7;phi_im_3_7;phi_re_3_8;phi_im_3_8;phi_re_3_9;phi_im_3_9;phi_re_3_10;phi_im_3_10;phi_re_3_11;phi_im_3_11;phi_re_3_12;phi_im_3_12;phi_re_3_13;phi_im_3_13;phi_re_3_14;phi_im_3_14;phi_re_3_15;phi_im_3_15
B3;100;02/01/2025  6:15;3,76744693;6,12798956;9,63688012;12,08591284;0,01057196;0,01671055;0,00166006;0,00402683;-0,28931034;-0,05883150;-0,37738293;-0,07571744;-0,11778640;-0,02404622;-0,22274892;0,00347207;-0,78330123;-0,15923631;-0,97996623;-0,19916373;-0,25726513;-0,13653350;-0,53259853;-0,16167264;0,10695186;0,01167752;0,10772673;0,02127731;0,11251138;0,02279512;0,08327367;-0,00234741;0,23722615;0,02528984;0,34163761;0,06956871;0,27798794;0,14702750;0,29223337;0,08881606;-0,22396338;0,30283121;-0,25987184;0,27887729;-0,16784513;0,34540418;-0,05898332;0,29935103;-0,32554867;0,40747485;-0,42632922;0,45395760;-0,49220688;0,34662595;-0,41327805;0,45638800;-0,33470519;0,59826033;-0,42750021;0,54617921;-0,42568198;0,55333341;-0,19025712;0,69078443;-0,48639792;0,87373741;-0,57733918;0,74932663;-0,86052114;0,42446211;-0,70129767;0,66585200;-0,00088277;0,08357114;-0,01270571;0,06413415;0,04343916;0,09331592;0,10708738;0,04020076;-0,49825955;-0,34839445;-0,69097544;-0,45774952;-0,21214788;-0,45417283;-0,39590862;-0,43972327;-0,37475489;-0,05689308;-0,34865038;-0,14464966;-0,33912757;-0,12172142;-0,36250199;0,06596406;-0,95055818;-0,31054652;-0,79331999;-0,49186193;-0,26818898;-0,89037026;-0,68056659;-0,68972643;0,45019970;0,00904578;0,45231292;0,01030604;0,48703761;0,02553944;0,41560211;-0,30979107;-0,65427722;-0,09210316;-0,99185642;-0,12736104;-0,00185109;-0,13141197;-0,38916184;-0,21532813;-0,62890700;0,09065403;-0,63685193;-0,08609160;-0,61586172;-0,09386545;-0,47880124;0,29195995;-0,70335348;0,07905799;-0,59479376;-0,12531180;-0,25212420;-0,55447154;-0,56865118;-0,31619181
B3;100;02/01/2025  6:30;3,76722743;6,14546616;9,43288982;12,10837555;0,01467603;0,01743862;0,00278114;0,00250943;-0,07588125;0,28618360;-0,09723888;0,37384606;-0,04025574;0,11391865;0,00611269;0,22383080;-0,20840517;0,77164776;-0,26133713;0,96524759;-0,15216629;0,24746089;-0,19469463;0,52036844;0,01674145;-0,10758542;0,02706801;-0,10829081;0,03527529;-0,10987589;-0,00388531;-0,08417772;0,03916715;-0,23588548;0,09118854;-0,33806668;0,16376960;-0,26873523;0,10678935;-0,28617181;0,19261671;-0,30931150;0,22543484;-0,29053242;0,17318219;-0,31592229;0,01335730;-0,32107260;0,25721369;-0,35707242;0,34831636;-0,39552551;0,42277904;-0,34891841;0,34353026;-0,43181737;0,28380141;-0,58627509;0,37833202;-0,53967729;0,42491226;-0,50113783;0,07675439;-0,68426898;0,43272125;-0,90152777;0,53779558;-0,78680193;0,82641687;-0,46818426;0,65974631;-0,71265342;0,02269557;-0,07793699;-0,04812542;0,02330720;0,25758914;-0,28294251;-0,01102058;-0,10531189;0,38888881;-0,38055933;0,35993102;-0,36225594;0,95557003;-0,20335913;0,64731592;-0,39022128;0,09653561;-0,31373345;0,18329536;-0,30120945;0,23162723;-0,31596520;-0,06453675;-0,26156114;0,52998234;-0,84800868;0,66942575;-0,61681566;0,93518001;-0,00639063;0,80661503;-0,42699917;0,35596290;-0,28409722;0,31621926;-0,34181320;0,47887706;-0,05687043;0,08018232;-0,51892145;-0,62793389;0,15050286;-0,97181696;0,23573671;-0,01813628;-0,10602670;-0,42228213;-0,06720956;-0,53510765;0,30931924;-0,61116568;0,16149330;-0,60121245;0,03162535;-0,25185565;0,48275734;-0,74122468;0,22338918;-0,67481838;-0,04329675;-0,37895856;-0,56172504;-0,67693878;-0,24351315
B3;100;02/01/2025  6:45;3,77045814;6,15633740;8,54978941;12,09068798;0,01167222;0,01785391;0,01693082;0,00119054;-0,28892128;-0,05850946;-0,37733593;-0,07469659;-0,11511247;-0,03473155;-0,22248103;0,01960861;-0,78371150;-0,15959031;-0,97977449;-0,20010484;-0,25690975;-0,13682998;-0,53254569;-0,16125075;0,10725035;0,01090665;0,10873842;0,02132544;0,10944060;0,03267597;0,08274456;-0,00773696;0,23667521;0,02526242;0,34120100;0,07007698;0,27804785;0,14714829;0,29166105;0,08906221;-0,20164355;0,31586488;-0,21169590;0,31646035;-0,22885147;0,25814031;-0,04459965;0,29431361;-0,23122085;0,35691048;-0,27297972;0,42356620;-0,45170468;0,26890905;-0,35687569;0,39006557;-0,24732266;0,59822831;-0,33375972;0,55184711;-0,42166268;0,49425666;-0,05481268;0,67436706;-0,40452036;0,91452899;-0,52132115;0,80441441;-0,82658947;0,49041919;-0,64576839;0,72495361;0,23873955;-0,00716856;-0,01940670;-0,11811622;0,73900251;0,33651824;0,36350850;-0,21540572;-0,11036776;0,02475088;-0,61156884;-0,08509420;0,63083074;0,77592047;0,39407162;0,22027485;-0,24404547;0,04951648;-0,26125648;0,00854050;-0,17958581;-0,00759956;-0,08252519;0,08873227;0,20702291;-0,02255842;0,25640771;0,02015032;0,14409990;0,16700536;0,18736301;0,04940174;0,34232753;-0,24237855;0,30324022;-0,30202632;0,46661435;0,01800871;0,12951669;-0,45018245;-0,64411614;0,09327068;-0,98958523;0,14394818;-0,04794838;-0,11385673;-0,43320315;-0,10277018;-0,56173973;0,28947592;-0,62654817;0,11972013;-0,60682431;-0,08029632;-0,29484713;0,48810816;-0,79144515;0,16035189;-0,71480854;-0,09905875;-0,36283021;-0,60705105;-0,69871760;-0,30371675
B3;100;02/01/2025  7:00;3,76911331;6,11338443;8,52105055;12,08788896;0,01337898;0,01459387;0,00877731;0,00271834;-0,07451177;0,28567028;-0,09595025;0,37373185;-0,04098366;0,11323690;0,00731514;0,22406770;-0,20563443;0,77386684;-0,25690324;0,96643713;-0,15114162;0,24866906;-0,19336534;0,52237533;0,01710562;-0,10703202;0,02735577;-0,10780797;0,03859831;-0,10892355;-0,00322576;-0,08433376;0,03835283;-0,23567820;0,08960166;-0,33742976;0,16302908;-0,26906064;0,10517687;-0,28763873;0,21853742;-0,29414328;0,22781979;-0,30116750;0,23477884;-0,24050062;0,04993454;-0,29459254;0,32405391;-0,41270990;0,39322010;-0,50615662;0,49145134;-0,25846140;0,42997134;-0,42100323;0,28328240;-0,61390296;0,37776412;-0,56627233;0,46112238;-0,50007757;0,09034653;-0,69460013;0,42839469;-0,90359172;0,52386285;-0,77846699;0,82990879;-0,46066446;0,65798298;-0,70341161;-0,04629293;0,14789297;0,09941245;-0,12903789;-0,46194290;0,64147413;0,13675390;0,41523794;0,00571510;-0,06607514;0,19808135;-0,53608328;-0,86896263;0,49487771;-0,28224677;0,37604055;0,00862817;-0,19641335;0,05211814;-0,20015770;0,04435517;-0,12699853;-0,05499313;-0,08186151;-0,01866391;0,12414578;-0,05679514;0,17067156;-0,15610314;0,09450601;-0,06472859;0,11935097;0,47959153;-0,07183568;0,50049376;-0,09032876;0,46068398;0,12438794;0,28427729;-0,44902821;-0,66748101;-0,02377624;-0,99971149;-0,02401933;-0,04885930;-0,13999736;-0,43071226;-0,18097181;-0,61492611;0,17834678;-0,64467593;0,00261910;-0,59323755;-0,19655597;-0,37255732;0,43219520;-0,68557944;0,10059782;-0,58946160;-0,10992435;-0,27646741;-0,52838885;-0,57121772;-0,29198815
C3;100;03/01/2025  7:45;3,78155157;6,15208717;8,46537243;12,07103741;0,01252826;0,02899665;0,00441950;0,00463979;0,22483960;-0,18664555;0,14883836;-0,35330967;0,01474453;-0,11997130;0,21734267;-0,00580331;0,09584683;-0,79596067;0,30582392;-0,95208809;0,09063491;-0,27928412;0,17025130;-0,53118363;-0,08240921;0,06845265;-0,03309887;0,10625159;-0,01260994;0,11527218;-0,08170003;0,00200305;-0,02849537;0,23921189;-0,10719256;0,33406322;-0,06761772;0,31057633;-0,09357202;0,29285271;0,09744209;-0,34689546;-0,16063405;-0,38675788;-0,29809785;-0,12593225;0,27821915;-0,08708179;-0,37972769;-0,34768394;-0,29065114;-0,57233094;-0,35887114;-0,38928701;-0,34485256;-0,45978224;0,18577575;-0,61630827;-0,38479210;-0,53986610;-0,52456453;-0,38527253;0,64121581;-0,11255994;-0,78244308;-0,62272210;-0,51832293;-0,77989477;-0,64739704;-0,69841230;-0,53316586;-0,80530839;-0,03503625;0,11111126;-0,15854386;-0,09839523;0,76241190;0,03680405;-0,43068638;-0,02434741;-0,03192754;-0,07173320;-0,42540193;-0,30327854;0,89749949;0,44101549;0,43646700;0,17442966;0,01206395;-0,14326089;-0,09947701;-0,04593742;-0,05031296;0,00172074;0,09812553;-0,00765719;0,15161893;0,03954225;0,16355284;0,12513625;0,21420396;0,09461119;0,13044723;0,10477497;0,32926301;0,20255619;0,18635350;-0,33832570;-0,14874280;-0,44745344;-0,38841695;0,19773136;0,12582555;0,63120770;-0,42741153;0,90405718;-0,05793725;0,09975716;-0,20046797;0,40220666;-0,53003206;-0,38144435;-0,24493098;0,64348627;0,18221398;0,60362572;0,53450468;-0,23433444;0,07019941;0,80497865;-0,36060455;0,61434477;-0,16154628;0,69646846;-0,37276737;0,65463682
C3;100;03/01/2025  8:00;3,78124583;6,17323934;9,84551648;14,10849629;0,01288827;0,02421594;0,00114413;0,00298399;-0,22457702;0,18527471;-0,14937859;0,35370048;-0,01511641;0,11957280;-0,21801366;0,00529260;-0,09768194;0,79658601;-0,30808485;0,95135888;-0,09108765;0,27714397;-0,17073347;0,52964856;0,08211348;-0,06883438;0,03262880;-0,10604553;0,01299383;-0,11522323;0,08242720;-0,00252208;0,02918396;-0,23835280;0,10810310;-0,33271186;0,06874639;-0,30977117;0,09418074;-0,29306351;-0,35334010;-0,09969872;-0,33347502;0,16216954;-0,18274666;0,34313355;-0,08595012;-0,27837717;-0,29328637;0,39690609;-0,46590625;0,31972782;-0,45160768;0,40677858;-0,46660355;0,39232771;-0,63477212;-0,14727910;-0,51918716;0,41772003;-0,34460968;0,55542665;-0,15028296;-0,65410270;-0,54368840;0,83928715;-0,72950690;0,58629630;-0,63064611;0,70656641;-0,73837744;0,59801335;0,06411434;0,03180297;-0,17772156;-0,01426512;0,19955112;-0,42983931;-0,25888400;0,15312601;-0,21263298;0,51442629;-0,78627442;0,61787745;0,12782944;-0,00653595;-0,20753385;0,22649995;-0,27999974;-0,23137487;-0,19727947;0,30416159;-0,04973411;0,30349328;0,21996035;-0,23258992;-0,28594550;0,81800047;-0,56457783;0,51461838;-0,41443809;0,63979305;-0,60857190;0,54788237;-0,09531694;-0,26252956;-0,55216454;0,05102770;0,66186360;-0,06788345;0,21515810;-0,18630094;-0,15717031;-0,03989675;-0,58478656;-0,34572948;0,93046753;0,36637436;0,40433592;0,10749669;0,30123716;-0,20353134;-0,32445083;-0,18118028;-0,38078806;0,07850734;-0,05461733;0,30684114;-0,19517986;0,07379108;-0,15549342;-0,05033967;-0,11750751;0,01528157;-0,19843603;-0,06418606
C3;100;03/01/2025  8:15;3,78344976;6,17212416;8,41138627;12,08141493;0,01334944;0,02343286;0,00536617;0,00342069;-0,22446154;0,18605165;-0,14926201;0,35214789;-0,01462171;0,11948817;-0,21614291;0,00559557;-0,09930548;0,79566675;-0,30923324;0,95098623;-0,09158572;0,27764117;-0,17125542;0,52911279;0,08178481;-0,06799201;0,03278631;-0,10505942;0,01286078;-0,11457280;0,08214094;-0,00230068;0,02881525;-0,23760753;0,10725830;-0,33235337;0,06886645;-0,30915198;0,09399622;-0,29224463;0,35291866;0,09707496;0,35185052;-0,22102838;0,20848973;-0,29713261;0,05353051;0,27525197;0,29366388;-0,37277216;0,46908464;-0,33020828;0,43392993;-0,32458183;0,45247045;-0,33415032;0,63043176;0,13930001;0,49310476;-0,41638831;0,34103586;-0,54719583;0,17066310;0,64549835;0,53322066;-0,84597620;0,71825985;-0,60743172;0,62334908;-0,72186458;0,73434056;-0,62642108;0,00198931;0,08636875;-0,16682405;-0,20023007;0,76960229;0,10351165;-0,42231146;-0,06187392;-0,02739863;-0,04738999;-0,43889506;-0,32999784;0,84990984;0,52692814;0,39775387;0,22077869;0,02533791;-0,16867484;-0,14345109;-0,05170679;-0,06979264;0,01933726;0,12120501;0,00947890;0,01124887;0,02147002;0,05109044;0,04829784;0,08474747;0,04971366;0,01805666;0,02873243;-0,28545532;0,11734868;0,25991749;0,26193241;0,29082361;0,33692558;0,19167158;-0,33397657;-0,30467369;-0,51574268;0,13739211;-0,95988590;0,01867287;-0,06719322;0,05849653;-0,40296125;0,63198932;0,21984114;0,06420313;-0,69393232;-0,37243633;-0,51181734;-0,48588723;0,39851207;-0,22704760;-0,97388366;0,35241929;-0,83387366;0,09328617;-0,89735457;0,35416128;-0,88024433
C3;100;03/01/2025  8:30;3,78667273;6,16965485;8,42344480;14,09201754;0,01315216;0,02285624;0,00518483;0,00138743;-0,22417750;0,18577441;-0,14830416;0,35223033;-0,01429664;0,11948274;-0,21722086;0,00608397;-0,09558391;0,79534477;-0,30493501;0,95237316;-0,09033351;0,27798672;-0,16961066;0,53041435;0,08156247;-0,06794075;0,03286139;-0,10491984;0,01343231;-0,11443401;0,08191685;-0,00226860;0,02744807;-0,23758297;0,10627845;-0,33359047;0,06780468;-0,30948575;0,09312272;-0,29250684;-0,36149013;-0,08514079;-0,35028847;0,22892780;-0,18953498;0,30943078;-0,07163857;-0,26316038;-0,31100518;0,38535844;-0,48474892;0,33017181;-0,44074713;0,34665438;-0,46607298;0,35482266;-0,64179984;-0,11330159;-0,48549130;0,44250343;-0,32390551;0,56371424;-0,19638888;-0,64686789;-0,48366037;0,87525576;-0,68770884;0,64875471;-0,58921020;0,75251555;-0,70902018;0,66252606;-0,01094571;-0,11523242;0,13389328;0,20051805;-0,78783125;-0,03944489;0,44812357;0,03794438;0,04137585;0,02648167;0,48377844;0,28555731;-0,88487424;-0,46582999;-0,40534066;-0,20000105;-0,00079482;0,19296656;0,14591626;0,03622721;0,06053099;-0,04586712;-0,14307501;-0,01105294;-0,02269303;-0,00894716;-0,06513718;-0,03422426;-0,09834788;-0,03067748;-0,03257084;-0,01975105;-0,16208456;0,18427727;0,51587870;0,29361117;-0,50247769;0,30941499;0,01982418;0,12184157;0,02467994;-0,06313405;0,57991915;0,04284650;-0,98478413;-0,17378208;-0,44147315;-0,09055004;-0,10582201;0,30398934;0,32918813;-0,04859852;0,20540934;-0,26679085;-0,12065748;-0,26144522;0,28224792;-0,10682142;0,24932894;0,10581295;0,21744053;0,02072208;0,28855574;0,10420855
C3;100;03/01/2025  8:45;3,77102170;6,19285779;8,41356642;12,04496800;0,01332871;0,02249796;0,00569256;0,00349431;-0,22507467;0,18649170;-0,14963625;0,35347485;-0,01500597;0,12034750;-0,21791910;0,00726667;-0,09864715;0,79616299;-0,30819754;0,95132238;-0,09141686;0,27756744;-0,17131806;0,52921016;0,08293870;-0,06876929;0,03329501;-0,10606052;0,01406710;-0,11574127;0,08231080;-0,00506904;0,02937279;-0,23843469;0,10707078;-0,33332785;0,06845772;-0,30984122;0,09379389;-0,29293990;0,36168876;0,06181160;0,33503749;-0,20229375;0,19358181;-0,29990537;0,07334760;0,27009932;0,27050435;-0,38029436;0,43720857;-0,34554853;0,42274538;-0,34510271;0,43520381;-0,35641492;0,63586843;0,12290820;0,47336038;-0,44803124;0,31679074;-0,56542617;0,21518158;0,63037409;0,50108825;-0,86539619;0,70024628;-0,63693314;0,60239017;-0,74557490;0,71629900;-0,64850634;-0,01010137;0,11715173;-0,14217221;-0,18844396;0,78020291;0,10717457;-0,42317770;-0,07900166;-0,05107151;-0,03961450;-0,45141106;-0,34560590;0,83771361;0,54610979;0,38610852;0,23357203;0,03882399;-0,17685467;-0,14807764;-0,05817131;-0,08048885;0,02302076;0,12372513;-0,00001768;0,01927344;0,01190936;0,06104055;0,04942172;0,09443740;0,05035180;0,02669080;0,02951990;0,20957572;0,40551614;0,43813103;-0,19100635;0,03150890;-0,46029165;-0,49986819;0,00384249;-0,11683516;0,64168738;-0,69691143;0,71715721;-0,10550051;0,06889503;-0,32750836;0,31232026;-0,38732984;-0,52921267;-0,42994887;0,52470172;-0,02950791;0,62442293;0,57952632;-0,12268474;-0,06532168;0,72618353;-0,38953939;0,48950194;-0,23697225;0,58963803;-0,42021359;0,52594485
C3;100;03/01/2025  9:00;3,79220116;6,17857076;8,42019297;12,04508597;0,01220680;0,02469991;0,00551351;0,00335023;0,22410918;-0,18552285;0,14796936;-0,35236226;0,01406432;-0,11899537;0,21651313;-0,00620313;0,09334367;-0,79645207;0,30355103;-0,95281518;0,09013836;-0,27829034;0,16848940;-0,52973530;-0,08130348;0,06782031;-0,03293050;0,10452916;-0,01332739;0,11402921;-0,08151886;0,00248133;-0,02708867;0,23754609;-0,10572849;0,33291552;-0,06666481;0,30951491;-0,09257392;0,29099137;0,34734397;0,09581712;0,35521785;-0,17590063;0,21583607;-0,28607073;0,05711595;0,26469407;0,25959274;-0,37133861;0,40951434;-0,33290090;0,42491780;-0,32662770;0,42775061;-0,33906669;0,62435511;0,15030773;0,49162878;-0,42257923;0,33481036;-0,54096727;0,16065462;0,64054611;0,54758420;-0,83675059;0,73422975;-0,58370111;0,64319188;-0,70789977;0,75057641;-0,60052846;-0,02252335;-0,09540799;0,19425592;0,19327488;-0,76852914;0,04866103;0,41294259;-0,01948959;0,03862623;0,01677813;0,49708452;0,22141123;-0,92557571;-0,37856256;-0,42440299;-0,16080825;0,01257337;0,17524292;0,14261300;0,01135821;0,04958409;-0,04537597;-0,12663662;0,00894069;-0,01601536;-0,00031115;-0,06567355;-0,03011497;-0,09449895;-0,02451169;-0,03147525;-0,01516423;0,30305037;0,19651452;0,21418513;-0,32528018;-0,14791046;-0,41788240;-0,41145240;0,19656094;0,12631212;0,62617023;-0,38887523;0,92129043;-0,08618977;0,09054836;-0,20020062;0,40291422;-0,55610039;-0,37469352;-0,22685958;0,64816331;0,21001289;0,59679916;0,55888367;-0,25059692;0,12837214;0,80266296;-0,29765007;0,64218070;-0,10370056;0,71016917;-0,30980942;0,68125716
C3;100;03/01/2025  9:15;3,78338448;6,16748572;8,41279287;12,05020912;0,01429050;0,02532248;0,00477794;0,00142447;-0,22472975;0,18544205;-0,14898912;0,35243767;-0,01427869;0,11930050;-0,21709215;0,00503597;-0,09860441;0,79668490;-0,30979928;0,95080198;-0,09176316;0,27695642;-0,17203305;0,52940237;0,08184909;-0,06820588;0,03236456;-0,10558942;0,01347015;-0,11554651;0,08111191;-0,00279882;0,02930169;-0,23810621;0,10695553;-0,33250890;0,06795185;-0,30941538;0,09421065;-0,29176158;-0,35052819;-0,10583096;-0,37379221;0,20772398;-0,21100464;0,28715554;-0,05228150;-0,26933408;-0,27128093;0,39653696;-0,43957298;0,37135714;-0,43660607;0,33102860;-0,44685222;0,35197346;-0,62311359;-0,16192766;-0,50667882;0,40941494;-0,35038249;0,52675526;-0,14750421;-0,64656722;-0,56358935;0,82605511;-0,75032925;0,57298621;-0,65881084;0,68881116;-0,76765797;0,58344542;0,00677520;0,09112991;-0,16448601;-0,17068346;0,78194838;0,04693753;-0,43596911;-0,02885500;-0,05806705;-0,05717318;-0,49729361;-0,31217715;0,88915061;0,45761467;0,40447368;0,18502743;0,01614743;-0,17898258;-0,13533339;-0,04768703;-0,06671052;0,02278659;0,12805696;0,01394838;0,03053594;0,02039876;0,07329291;0,05272837;0,10421115;0,05024417;0,03283232;0,02940462;0,35865483;-0,00087057;-0,05874437;-0,34681126;-0,28235651;-0,35311023;-0,28322074;0,35913219;0,31982370;0,55676314;-0,11506086;0,99335844;-0,04325541;0,12054763;-0,06459015;0,44584222;-0,65238091;-0,19575591;-0,03430467;0,69433683;0,37943083;0,51349791;0,47125905;-0,42379550;0,30600238;0,82096317;-0,20459743;0,74917481;0,03068995;0,77946370;-0,20329110;0,79331256
C3;100;03/01/2025  9:30;3,78049968;6,13482331;9,87529298;12,06109021;0,01139951;0,02479571;0,00108230;0,00244110;-0,22547867;0,18660271;-0,14930722;0,35312105;-0,01446532;0,11911110;-0,21737862;0,00673982;-0,09560808;0,79638513;-0,30477784;0,95242347;-0,09026298;0,27775231;-0,16972601;0,53017142;0,08209148;-0,06850281;0,03305763;-0,10596653;0,01334385;-0,11501921;0,08241603;-0,00298299;0,02826524;-0,23842874;0,10623884;-0,33322483;0,06796411;-0,31021298;0,09322948;-0,29259596;0,35595328;0,10848405;0,36802387;-0,18097668;0,22003467;-0,27652730;0,04954655;0,26167825;0,32941174;-0,40614836;0,52259098;-0,35959857;0,45989023;-0,31216474;0,49277613;-0,33775062;0,64033684;0,17545146;0,52595103;-0,41146064;0,37047397;-0,54428067;0,14370124;0,66213897;0,57282827;-0,81967541;0,74304939;-0,56202943;0,66084807;-0,67993415;0,76509995;-0,58080874;0,11753367;-0,05049875;0,07438261;0,07021142;-0,53068778;-0,25681314;0,15711781;0,32937526;0,47043898;0,21450559;0,59717519;0,80211083;-0,11197848;-0,22464444;0,14904042;0,14948570;-0,23709758;0,29369480;0,28849086;0,23255589;0,29683302;0,04626926;-0,21555040;-0,24568503;0,73478373;0,19909207;0,48433727;0,44762538;0,57497465;0,31103440;0,51917527;0,48888890;0,34831073;0,16540604;0,11892683;-0,36543571;-0,16992058;-0,44123720;-0,41550271;0,22868561;0,15198919;0,62196113;-0,38860210;0,92140567;-0,05984682;0,09484426;-0,18504258;0,41219381;-0,58636048;-0,37305887;-0,22132582;0,68347828;0,23193191;0,60693412;0,58465752;-0,27552238;0,09436246;0,84857159;-0,36373426;0,66839219;-0,15196355;0,74733585;-0,37439138;0,70621474
C3;100;03/01/2025  9:45;3,79242519;6,15357803;8,42566859;12,03587321;0,01305499;0,02509125;0,00453555;0,00063434;-0,22396446;0,18586788;-0,14795933;0,35190003;-0,01387932;0,11924416;-0,21677237;0,00595152;-0,09455139;0,79645091;-0,30478894;0,95241992;-0,09046515;0,27818678;-0,16934316;0,53066345;0,08144035;-0,06747634;0,03228712;-0,10560855;0,01287138;-0,11410020;0,08073477;-0,00257541;0,02763563;-0,23807430;0,10610603;-0,33337755;0,06761815;-0,30979371;0,09212942;-0,29262227;-0,36385046;-0,10268338;-0,37759004;0,22231233;-0,21252301;0,28660567;-0,03696404;-0,29145798;-0,35256507;0,40932698;-0,54982041;0,34240530;-0,46390285;0,33062515;-0,50643275;0,34091743;-0,62959910;-0,18229149;-0,53410377;0,39225925;-0,38282026;0,53052546;-0,14102971;-0,66193393;-0,57313309;0,81946230;-0,74685038;0,56298027;-0,66030149;0,68286404;-0,76574812;0,58306287;0,03449162;0,09341529;-0,17785785;-0,17136423;0,76349105;-0,05713051;-0,44274714;0,01906263;-0,03056495;-0,04176469;-0,49316397;-0,23084222;0,94062623;0,33944409;0,43914100;0,13427894;-0,00977183;-0,17426317;-0,13152789;-0,02386619;-0,05440440;0,04027938;0,12568739;-0,00831066;0,02317087;0,01503927;0,06873734;0,04283909;0,09967616;0,02620464;0,03096882;0,02348124;0,20602053;0,06147960;-0,00468939;-0,13970825;-0,19576136;-0,39097531;-0,29876132;0,23171393;0,17041451;0,59429609;-0,31551825;0,94891951;-0,08409295;0,06893747;-0,17289529;0,39946218;-0,60986364;-0,31864227;-0,16514137;0,67348530;0,26410445;0,56818531;0,55579908;-0,33282699;0,22745550;0,95332327;-0,32034253;0,81885079;-0,07088913;0,88139680;-0,33538369;0,86740233
C3;100;03/01/2025  10:00;3,77851638;6,16521939;8,41041403;12,03917085;0,01147230;0,02411854;0,00455102;0,00144953;-0,22440431;0,18674508;-0,14903944;0,35410602;-0,01382770;0,11961529;-0,21752068;0,00691793;-0,09396210;0,79622615;-0,30367865;0,95277452;-0,08941107;0,27833916;-0,16921740;0,53012595;0,08206632;-0,06870593;0,03296696;-0,10601163;0,01281239;-0,11568438;0,08244902;-0,00211867;0,02762500;-0,23902704;0,10650335;-0,33373653;0,06795909;-0,30986226;0,09289588;-0,29290736;0,35594633;0,08289709;0,34877008;-0,22992746;0,19068252;-0,29884050;0,06761000;0,27463366;0,28354027;-0,36730876;0,45479294;-0,31759466;0,42163591;-0,33388113;0,44106124;-0,32953429;0,63047645;0,12290419;0,48467056;-0,43456234;0,32852774;-0,55305434;0,18589923;0,63537550;0,50365614;-0,86390422;0,70555990;-0,63382630;0,61263408;-0,74134261;0,72178456;-0,64721014;-0,00070707;-0,10008710;0,17073737;0,17934322;-0,77877428;-0,05127462;0,44195161;0,03005110;0,04905586;0,05821700;0,47521990;0,32318001;-0,88602100;-0,46364510;-0,41247255;-0,18424989;-0,00928986;0,17526695;0,13753402;0,04566967;0,06391000;-0,02460118;-0,13743145;-0,00301610;-0,02425384;-0,02092501;-0,06485759;-0,05133799;-0,09854018;-0,04884313;-0,02724256;-0,03463524;0,23288380;0,14777117;0,11615838;-0,18361475;-0,14655656;-0,41813928;-0,36836172;0,19802960;0,10974906;0,61737340;-0,39777015;0,91748510;-0,08047846;0,06355159;-0,19724313;0,38824446;-0,56298062;-0,36061884;-0,22140274;0,64015588;0,19435453;0,59013277;0,55801886;-0,27730777;0,17214632;0,87186802;-0,31825689;0,72417559;-0,09341451;0,79157684;-0,33009916;0,76623431
